"collection_date","location","isolation_type","snp_cluster","min_same","min_diff","serotype","serovar_new","country","isolation_source_new","num_close","antigen_formula_new","suscept_sim","mdsA.COMPLETE","mdsB.COMPLETE","sul2.COMPLETE","sul1.COMPLETE","blaTEM.1.COMPLETE","aadA1.COMPLETE","fosA7.COMPLETE","blaCMY.2.COMPLETE","tet..A...COMPLETE","aph..3.....Ib.COMPLETE","aph..6...Id.COMPLETE","tet..B...COMPLETE","tetracycline","streptomycin","sulfisoxazole","ampicillin"
2018,"USA:TN","environmental/other","PDS000001887.670",3,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:CA","environmental/other","PDS000001887.670",5,5,"I -:-:-","Reading","USA","turkey",2,"Other",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:MO","environmental/other","PDS000001887.670",3,3,"I -:-:-","Reading","USA","turkey",2,"Other",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:SD","environmental/other","PDS000001887.670",4,5,"I -:-:-","Reading","USA","turkey",2,"Other",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:CA","environmental/other","PDS000001887.670",0,2,"I -:-:-","Reading","USA","turkey",2,"Other",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:TN","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:IA","environmental/other","PDS000001887.670",0,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:TN","environmental/other","PDS000001887.670",1,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:IA","environmental/other","PDS000001887.670",0,0,"I -:-:-","Reading","USA","turkey",2,"Other",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:NC","environmental/other","PDS000001887.670",1,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:IA","environmental/other","PDS000001887.670",0,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:IA","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:TN","environmental/other","PDS000001887.670",1,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:CO","environmental/other","PDS000001887.670",6,6,"I -:-:-","Reading","USA","turkey",2,"Other",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:MO","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:IA","environmental/other","PDS000001887.670",2,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:NM","environmental/other","PDS000001887.670",1,3,"Reading","Reading","USA","chicken",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:NY","environmental/other","PDS000001887.670",2,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:IA","environmental/other","PDS000001887.670",4,5,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7105067,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:MD","environmental/other","PDS000001887.670",0,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:IA","environmental/other","PDS000001887.670",1,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:TX","environmental/other","PDS000001887.670",0,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8276253,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:IA","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:IA","environmental/other","PDS000001887.670",0,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:LA","environmental/other","PDS000001887.670",1,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:KS","environmental/other","PDS000001887.670",2,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:MN","environmental/other","PDS000001887.670",4,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7105067,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:MN","environmental/other","PDS000001887.670",3,3,"I -:-:-","Reading","USA","turkey",2,"Other",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:SC","environmental/other","PDS000001887.670",2,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:NY","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:NY","environmental/other","PDS000001887.670",6,6,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:NC","environmental/other","PDS000001887.670",2,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:NC","environmental/other","PDS000001887.670",0,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7728646,"1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","0"
2018,"USA:NY","environmental/other","PDS000001887.670",5,6,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7105067,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:NY","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:MD","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CA","environmental/other","PDS000001887.670",5,5,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:CO","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CO","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CO","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:CO","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CO","environmental/other","PDS000001887.670",3,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:TX","environmental/other","PDS000001887.670",0,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:NY","environmental/other","PDS000001887.670",2,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:NY","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.6273287,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:NY","environmental/other","PDS000001887.670",1,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:NY","environmental/other","PDS000001887.670",1,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7105067,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:SC","environmental/other","PDS000001887.670",2,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:NY","environmental/other","PDS000001887.670",5,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CA","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:SD","environmental/other","PDS000001887.670",1,1,"I -:-:-","Reading","USA","turkey",2,"Other",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:KS","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2019,"USA:MO","environmental/other","PDS000001887.670",4,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2019,"USA:WA","environmental/other","PDS000001887.670",2,2,"I -:e,h:1,5","Reading","USA","turkey",2,"Other",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CO","environmental/other","PDS000001887.670",2,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7105067,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:CO","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:MN","environmental/other","PDS000001887.670",0,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:MN","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:CA","environmental/other","PDS000001887.670",0,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CA","environmental/other","PDS000001887.670",1,5,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:MD","environmental/other","PDS000001887.670",0,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:TX","environmental/other","PDS000001887.670",2,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:NM","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:IA","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:MD","environmental/other","PDS000001887.670",1,5,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7105067,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:CO","environmental/other","PDS000001887.670",3,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:PA","environmental/other","PDS000001887.670",1,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7105067,"1","1","1","0","0","0","0","0","1","1","1","0","0","0","0","1"
2018,"USA:PA","environmental/other","PDS000001887.670",1,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:PA","environmental/other","PDS000001887.670",0,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CO","environmental/other","PDS000001887.670",2,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:PA","environmental/other","PDS000001887.670",4,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:CA","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:CA","environmental/other","PDS000001887.670",3,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:PA","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:IA","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:PA","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:NM","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:TN","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:TX","environmental/other","PDS000001887.670",5,6,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:NM","environmental/other","PDS000001887.670",2,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:CO","environmental/other","PDS000001887.670",0,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:NM","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:PA","environmental/other","PDS000001887.670",0,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:MD","environmental/other","PDS000001887.670",2,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:PA","environmental/other","PDS000001887.670",0,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:PA","environmental/other","PDS000001887.670",1,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:PA","environmental/other","PDS000001887.670",0,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","1","0","0","0","0","0","1","1","1","0","1","1","1","1"
2018,"USA:NY","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:NY","environmental/other","PDS000001887.670",1,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:MN","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:MO","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:MO","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2018,"USA:MO","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:LA","environmental/other","PDS000001887.670",2,2,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:TN","environmental/other","PDS000001887.670",4,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:KS","environmental/other","PDS000001887.670",0,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2018,"USA:MO","environmental/other","PDS000001887.670",0,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:MO","environmental/other","PDS000001887.670",0,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:MO","environmental/other","PDS000001887.670",2,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:IA","environmental/other","PDS000001887.670",1,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2019,"USA:IA","environmental/other","PDS000001887.670",1,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:IA","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:NM","environmental/other","PDS000001887.670",1,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:NM","environmental/other","PDS000001887.670",5,4,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:GA","environmental/other","PDS000001887.670",2,5,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:TX","environmental/other","PDS000001887.670",3,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.7080468,"1","1","1","0","1","0","0","0","1","1","1","0","0","0","0","0"
2018,"USA:MN","environmental/other","PDS000001887.670",0,0,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
2019,"USA:CA","environmental/other","PDS000001887.670",1,3,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8049348,"1","1","0","0","1","0","0","0","0","0","0","0","1","1","1","0"
2019,"USA:WA","environmental/other","PDS000001887.670",1,1,"Reading","Reading","USA","turkey",2,"4:e,h:1,5",0.8361937,"1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
